X,Y,ELEVATION
361573.34,2421238.911,43.238
361573.34,2421233.911,43.565
361573.34,2421228.911,44.35
361573.34,2421223.911,45.125
361573.34,2421218.911,45.483
361573.34,2421213.911,46.507
361573.34,2421208.911,47.59
361573.34,2421203.911,48.874
361573.34,2421198.911,50.566
361573.34,2421193.911,52.098
361573.34,2421188.911,53.963
361573.34,2421183.911,55.513
361573.34,2421178.911,56.45
361573.34,2421173.911,56.997
361573.34,2421168.911,57.463
361573.34,2421163.911,59.912
361573.34,2421158.911,60.446
361573.34,2421153.911,61.204
361573.34,2421148.911,61.909
361573.34,2421143.911,63.132
361573.34,2421138.911,64.871
361573.34,2421133.911,66.722
361573.34,2421128.911,68.688
361573.34,2421123.911,70.844
361573.34,2421118.911,73.058
361573.34,2421113.911,75.523
361573.34,2421108.911,77.68
361573.34,2421103.911,79.48
361573.34,2421098.911,80.908
361573.34,2421093.911,82.247
361573.34,2421088.911,83.846
361573.34,2421083.911,85.841
361573.34,2421078.911,87.683
361573.34,2421073.911,89.215
361573.34,2421068.911,89.697
361573.34,2421063.911,89.538
361573.34,2421058.911,89.042
361573.34,2421053.911,88.339
361573.34,2421048.911,87.445
361573.34,2421043.911,85.976
361573.34,2421038.911,84.115
361573.34,2421033.911,82.57
361573.34,2421028.911,80.897
361573.34,2421023.911,79.175
361573.34,2421018.911,77.127
361573.34,2421013.911,74.63
361573.34,2421008.911,71.652
361573.34,2421003.911,68.607
361573.34,2420998.911,65.714
361573.34,2420993.911,62.439
361573.34,2420988.911,59.866
361573.34,2420983.911,55.833
361573.34,2420978.911,55.312
361573.34,2420973.911,54.177
361573.34,2420968.911,50.546
361573.34,2420963.911,47.601
361573.34,2420958.911,45.048
361573.34,2420953.911,39.98
361573.34,2420948.911,38.182
361573.34,2420943.911,38.153
361573.34,2420938.911,35.271
361573.34,2420933.911,31.93
361578.34,2421318.911,41.827
361578.34,2421313.911,41.136
361578.34,2421308.911,41.025
361578.34,2421303.911,40.945
361578.34,2421298.911,41.018
361578.34,2421293.911,41.102
361578.34,2421288.911,40.98
361578.34,2421283.911,40.96
361578.34,2421278.911,40.899
361578.34,2421273.911,40.871
361578.34,2421268.911,40.87
361578.34,2421263.911,40.871
361578.34,2421258.911,41.082
361578.34,2421253.911,41.694
361578.34,2421248.911,42.688
361578.34,2421243.911,42.82
361578.34,2421238.911,42.765
361578.34,2421233.911,43.543
361578.34,2421228.911,44.09
361578.34,2421223.911,44.841
361578.34,2421218.911,45.498
361578.34,2421213.911,46.575
361578.34,2421208.911,47.918
361578.34,2421203.911,49.368
361578.34,2421198.911,51.015
361578.34,2421193.911,52.869
361578.34,2421188.911,54.882
361578.34,2421183.911,56.371
361578.34,2421178.911,57.327
361578.34,2421173.911,57.594
361578.34,2421168.911,57.93
361578.34,2421163.911,60.17
361578.34,2421158.911,61.049
361578.34,2421153.911,61.502
361578.34,2421148.911,62.594
361578.34,2421143.911,63.601
361578.34,2421138.911,64.979
361578.34,2421133.911,66.691
361578.34,2421128.911,68.563
361578.34,2421123.911,70.444
361578.34,2421118.911,72.695
361578.34,2421113.911,75.117
361578.34,2421108.911,77.207
361578.34,2421103.911,78.629
361578.34,2421098.911,80.139
361578.34,2421093.911,81.439
361578.34,2421088.911,83.066
361578.34,2421083.911,84.705
361578.34,2421078.911,86.644
361578.34,2421073.911,88.433
361578.34,2421068.911,89.56
361578.34,2421063.911,89.71
361578.34,2421058.911,89.189
361578.34,2421053.911,88.509
361578.34,2421048.911,87.505
361578.34,2421043.911,86.057
361578.34,2421038.911,84.282
361578.34,2421033.911,82.404
361578.34,2421028.911,80.719
361578.34,2421023.911,78.923
361578.34,2421018.911,77.255
361578.34,2421013.911,75.497
361578.34,2421008.911,72.764
361578.34,2421003.911,69.272
361578.34,2420998.911,66.156
361578.34,2420993.911,63.281
361578.34,2420988.911,60.249
361578.34,2420983.911,57.146
361578.34,2420978.911,55.551
361578.34,2420973.911,54.283
361578.34,2420968.911,50.497
361578.34,2420963.911,47.709
361578.34,2420958.911,44.335
361578.34,2420953.911,40.105
361578.34,2420948.911,38.121
361578.34,2420943.911,38.005
361578.34,2420938.911,35.261
361578.34,2420933.911,31.604
361583.34,2421323.911,42.574
361583.34,2421318.911,41.725
361583.34,2421313.911,41.449
361583.34,2421308.911,41.108
361583.34,2421303.911,40.929
361583.34,2421298.911,40.97
361583.34,2421293.911,41.16
361583.34,2421288.911,40.986
361583.34,2421283.911,41.13
361583.34,2421278.911,41.329
361583.34,2421273.911,40.982
361583.34,2421268.911,40.877
361583.34,2421263.911,41.368
361583.34,2421258.911,41.374
361583.34,2421253.911,41.192
361583.34,2421248.911,42.252
361583.34,2421243.911,42.494
361583.34,2421238.911,42.902
361583.34,2421233.911,44.069
361583.34,2421228.911,44.015
361583.34,2421223.911,44.708
361583.34,2421218.911,45.709
361583.34,2421213.911,46.972
361583.34,2421208.911,48.362
361583.34,2421203.911,50.072
361583.34,2421198.911,51.705
361583.34,2421193.911,53.46
361583.34,2421188.911,55.15
361583.34,2421183.911,56.93
361583.34,2421178.911,58.681
361583.34,2421173.911,59.024
361583.34,2421168.911,58.71
361583.34,2421163.911,59.568
361583.34,2421158.911,61.69
361583.34,2421153.911,62.335
361583.34,2421148.911,63.208
361583.34,2421143.911,64.131
361583.34,2421138.911,65.414
361583.34,2421133.911,66.803
361583.34,2421128.911,68.419
361583.34,2421123.911,70.081
361583.34,2421118.911,72.393
361583.34,2421113.911,74.438
361583.34,2421108.911,76.335
361583.34,2421103.911,77.924
361583.34,2421098.911,79.266
361583.34,2421093.911,80.398
361583.34,2421088.911,81.962
361583.34,2421083.911,83.517
361583.34,2421078.911,85.294
361583.34,2421073.911,87.058
361583.34,2421068.911,88.734
361583.34,2421063.911,89.344
361583.34,2421058.911,89.259
361583.34,2421053.911,88.616
361583.34,2421048.911,87.302
361583.34,2421043.911,85.819
361583.34,2421038.911,83.941
361583.34,2421033.911,82.089
361583.34,2421028.911,80.164
361583.34,2421023.911,78.627
361583.34,2421018.911,76.938
361583.34,2421013.911,75.323
361583.34,2421008.911,73.472
361583.34,2421003.911,69.788
361583.34,2420998.911,66.656
361583.34,2420993.911,63.48
361583.34,2420988.911,60.459
361583.34,2420983.911,57.91
361583.34,2420978.911,55.388
361583.34,2420973.911,54.759
361583.34,2420968.911,50.524
361583.34,2420963.911,48.031
361583.34,2420958.911,44.819
361583.34,2420953.911,40.628
361583.34,2420948.911,38.029
361583.34,2420943.911,38.275
361583.34,2420938.911,35.403
361583.34,2420933.911,32.304
361588.34,2421323.911,41.598
361588.34,2421318.911,41.362
361588.34,2421313.911,41.319
361588.34,2421308.911,42.193
361588.34,2421303.911,43.175
361588.34,2421298.911,43.013
361588.34,2421293.911,42.393
361588.34,2421288.911,43.122
361588.34,2421283.911,42.45
361588.34,2421278.911,42.967
361588.34,2421273.911,42.869
361588.34,2421268.911,43.373
361588.34,2421263.911,42.963
361588.34,2421258.911,42.735
361588.34,2421253.911,41.95
361588.34,2421248.911,42.246
361588.34,2421243.911,42.41
361588.34,2421238.911,42.549
361588.34,2421233.911,44.165
361588.34,2421228.911,44.75
361588.34,2421223.911,44.691
361588.34,2421218.911,45.729
361588.34,2421213.911,47.127
361588.34,2421208.911,48.757
361588.34,2421203.911,50.691
361588.34,2421198.911,52.658
361588.34,2421193.911,54.309
361588.34,2421188.911,55.85
361588.34,2421183.911,57.481
361588.34,2421178.911,58.568
361588.34,2421173.911,59.744
361588.34,2421168.911,59.856
361588.34,2421163.911,59.159
361588.34,2421158.911,62.676
361588.34,2421153.911,62.399
361588.34,2421148.911,63.443
361588.34,2421143.911,64.276
361588.34,2421138.911,65.488
361588.34,2421133.911,66.851
361588.34,2421128.911,68.195
361588.34,2421123.911,69.915
361588.34,2421118.911,71.844
361588.34,2421113.911,73.97
361588.34,2421108.911,75.719
361588.34,2421103.911,77.222
361588.34,2421098.911,78.515
361588.34,2421093.911,79.628
361588.34,2421088.911,80.939
361588.34,2421083.911,82.52
361588.34,2421078.911,84.109
361588.34,2421073.911,85.983
361588.34,2421068.911,87.715
361588.34,2421063.911,88.837
361588.34,2421058.911,88.943
361588.34,2421053.911,88.481
361588.34,2421048.911,87.1
361588.34,2421043.911,85.364
361588.34,2421038.911,83.528
361588.34,2421033.911,81.601
361588.34,2421028.911,79.933
361588.34,2421023.911,77.868
361588.34,2421018.911,76
361588.34,2421013.911,74.87
361588.34,2421008.911,72.477
361588.34,2421003.911,69.407
361588.34,2420998.911,66.673
361588.34,2420993.911,63.805
361588.34,2420988.911,60.818
361588.34,2420983.911,57.888
361588.34,2420978.911,55.386
361588.34,2420973.911,53.374
361588.34,2420968.911,50.646
361588.34,2420963.911,48.412
361588.34,2420958.911,45.032
361588.34,2420953.911,40.287
361588.34,2420948.911,38.205
361588.34,2420943.911,38.213
361588.34,2420938.911,35.372
361588.34,2420933.911,32.372
361593.34,2421323.911,41.433
361593.34,2421318.911,41.043
361593.34,2421313.911,43.807
361593.34,2421308.911,44.66
361593.34,2421303.911,44.597
361593.34,2421298.911,44.519
361593.34,2421293.911,44.513
361593.34,2421288.911,44.549
361593.34,2421283.911,44.632
361593.34,2421278.911,44.525
361593.34,2421273.911,44.516
361593.34,2421268.911,44.58
361593.34,2421263.911,44.72
361593.34,2421258.911,44.688
361593.34,2421253.911,44.496
361593.34,2421248.911,43.568
361593.34,2421243.911,43.168
361593.34,2421238.911,42.979
361593.34,2421233.911,44.183
361593.34,2421228.911,44.329
361593.34,2421223.911,44.768
361593.34,2421218.911,45.901
361593.34,2421213.911,47.302
361593.34,2421208.911,49.087
361593.34,2421203.911,51.202
361593.34,2421198.911,53.166
361593.34,2421193.911,54.865
361593.34,2421188.911,56.537
361593.34,2421183.911,57.789
361593.34,2421178.911,58.934
361593.34,2421173.911,60.474
361593.34,2421168.911,60.845
361593.34,2421163.911,59.602
361593.34,2421158.911,62.033
361593.34,2421153.911,63.617
361593.34,2421148.911,63.459
361593.34,2421143.911,64.475
361593.34,2421138.911,65.487
361593.34,2421133.911,66.151
361593.34,2421128.911,67.82
361593.34,2421123.911,69.411
361593.34,2421118.911,71.003
361593.34,2421113.911,73.017
361593.34,2421108.911,74.811
361593.34,2421103.911,76.261
361593.34,2421098.911,77.623
361593.34,2421093.911,78.614
361593.34,2421088.911,79.96
361593.34,2421083.911,81.445
361593.34,2421078.911,83.069
361593.34,2421073.911,84.641
361593.34,2421068.911,86.203
361593.34,2421063.911,87.63
361593.34,2421058.911,88.162
361593.34,2421053.911,87.969
361593.34,2421048.911,86.837
361593.34,2421043.911,85.133
361593.34,2421038.911,83.142
361593.34,2421033.911,81.015
361593.34,2421028.911,79.449
361593.34,2421023.911,77.307
361593.34,2421018.911,75.305
361593.34,2421013.911,73.326
361593.34,2421008.911,71.176
361593.34,2421003.911,68.988
361593.34,2420998.911,66.238
361593.34,2420993.911,63.826
361593.34,2420988.911,60.96
361593.34,2420983.911,57.902
361593.34,2420978.911,55.536
361593.34,2420973.911,53.42
361593.34,2420968.911,50.923
361593.34,2420963.911,48.173
361593.34,2420958.911,45.545
361593.34,2420953.911,40.958
361593.34,2420948.911,38.292
361593.34,2420943.911,38.392
361593.34,2420938.911,35.453
361593.34,2420933.911,32.064
361598.34,2421323.911,42.257
361598.34,2421318.911,41.752
361598.34,2421313.911,44.45
361598.34,2421308.911,44.641
361598.34,2421303.911,44.543
361598.34,2421298.911,44.544
361598.34,2421293.911,44.533
361598.34,2421288.911,44.507
361598.34,2421283.911,44.609
361598.34,2421278.911,44.536
361598.34,2421273.911,44.506
361598.34,2421268.911,44.567
361598.34,2421263.911,44.662
361598.34,2421258.911,44.725
361598.34,2421253.911,44.637
361598.34,2421248.911,44.633
361598.34,2421243.911,44.595
361598.34,2421238.911,43.97
361598.34,2421233.911,43.895
361598.34,2421228.911,44.286
361598.34,2421223.911,44.765
361598.34,2421218.911,45.984
361598.34,2421213.911,47.583
361598.34,2421208.911,49.204
361598.34,2421203.911,51.179
361598.34,2421198.911,53.406
361598.34,2421193.911,55.22
361598.34,2421188.911,57
361598.34,2421183.911,58.171
361598.34,2421178.911,59.255
361598.34,2421173.911,59.978
361598.34,2421168.911,61.828
361598.34,2421163.911,60.094
361598.34,2421158.911,60.403
361598.34,2421153.911,63.594
361598.34,2421148.911,63.253
361598.34,2421143.911,64.225
361598.34,2421138.911,64.921
361598.34,2421133.911,66.437
361598.34,2421128.911,67.616
361598.34,2421123.911,68.848
361598.34,2421118.911,70.37
361598.34,2421113.911,72.155
361598.34,2421108.911,73.974
361598.34,2421103.911,75.315
361598.34,2421098.911,76.607
361598.34,2421093.911,77.756
361598.34,2421088.911,79.01
361598.34,2421083.911,80.386
361598.34,2421078.911,81.96
361598.34,2421073.911,83.451
361598.34,2421068.911,84.941
361598.34,2421063.911,86.612
361598.34,2421058.911,87.293
361598.34,2421053.911,87.302
361598.34,2421048.911,86.387
361598.34,2421043.911,84.541
361598.34,2421038.911,82.657
361598.34,2421033.911,80.653
361598.34,2421028.911,78.892
361598.34,2421023.911,77.084
361598.34,2421018.911,75.163
361598.34,2421013.911,72.869
361598.34,2421008.911,70.74
361598.34,2421003.911,68.481
361598.34,2420998.911,66.293
361598.34,2420993.911,63.427
361598.34,2420988.911,60.799
361598.34,2420983.911,58.46
361598.34,2420978.911,55.688
361598.34,2420973.911,53.306
361598.34,2420968.911,50.722
361598.34,2420963.911,48.117
361598.34,2420958.911,45.115
361598.34,2420953.911,41.77
361598.34,2420948.911,38.102
361598.34,2420943.911,38.401
361598.34,2420938.911,35.187
361598.34,2420933.911,32.018
361603.34,2421323.911,43.927
361603.34,2421318.911,43.297
361603.34,2421313.911,44.63
361603.34,2421308.911,44.588
361603.34,2421303.911,44.563
361603.34,2421298.911,44.575
361603.34,2421293.911,44.533
361603.34,2421288.911,44.538
361603.34,2421283.911,44.531
361603.34,2421278.911,44.456
361603.34,2421273.911,44.441
361603.34,2421268.911,44.595
361603.34,2421263.911,44.64
361603.34,2421258.911,44.682
361603.34,2421253.911,44.568
361603.34,2421248.911,44.536
361603.34,2421243.911,44.5
361603.34,2421238.911,44.468
361603.34,2421233.911,44.084
361603.34,2421228.911,44.249
361603.34,2421223.911,44.732
361603.34,2421218.911,46.057
361603.34,2421213.911,47.72
361603.34,2421208.911,49.363
361603.34,2421203.911,51.525
361603.34,2421198.911,53.515
361603.34,2421193.911,55.206
361603.34,2421188.911,56.8
361603.34,2421183.911,58.144
361603.34,2421178.911,59.045
361603.34,2421173.911,59.647
361603.34,2421168.911,61.709
361603.34,2421163.911,61.722
361603.34,2421158.911,60.585
361603.34,2421153.911,61.812
361603.34,2421148.911,63.241
361603.34,2421143.911,63.616
361603.34,2421138.911,64.755
361603.34,2421133.911,65.972
361603.34,2421128.911,66.971
361603.34,2421123.911,68.257
361603.34,2421118.911,69.689
361603.34,2421113.911,71.367
361603.34,2421108.911,72.897
361603.34,2421103.911,74.238
361603.34,2421098.911,75.633
361603.34,2421093.911,77.026
361603.34,2421088.911,78.143
361603.34,2421083.911,79.337
361603.34,2421078.911,80.856
361603.34,2421073.911,82.309
361603.34,2421068.911,83.696
361603.34,2421063.911,85.13
361603.34,2421058.911,86.178
361603.34,2421053.911,86.479
361603.34,2421048.911,85.804
361603.34,2421043.911,84.137
361603.34,2421038.911,82.611
361603.34,2421033.911,80.607
361603.34,2421028.911,78.961
361603.34,2421023.911,77.058
361603.34,2421018.911,75.124
361603.34,2421013.911,73.051
361603.34,2421008.911,71.023
361603.34,2421003.911,68.787
361603.34,2420998.911,66.369
361603.34,2420993.911,63.327
361603.34,2420988.911,60.533
361603.34,2420983.911,58.184
361603.34,2420978.911,55.604
361603.34,2420973.911,52.973
361603.34,2420968.911,50.77
361603.34,2420963.911,48.527
361603.34,2420958.911,44.713
361603.34,2420953.911,42.223
361603.34,2420948.911,38.692
361603.34,2420943.911,38
361603.34,2420938.911,35.304
361603.34,2420933.911,32.137
361608.34,2421328.911,46.67
361608.34,2421323.911,46.491
361608.34,2421318.911,45.398
361608.34,2421313.911,44.651
361608.34,2421308.911,44.579
361608.34,2421303.911,44.59
361608.34,2421298.911,44.669
361608.34,2421293.911,44.622
361608.34,2421288.911,44.559
361608.34,2421283.911,44.521
361608.34,2421278.911,44.463
361608.34,2421273.911,44.45
361608.34,2421268.911,44.533
361608.34,2421263.911,44.592
361608.34,2421258.911,44.769
361608.34,2421253.911,44.588
361608.34,2421248.911,44.469
361608.34,2421243.911,44.519
361608.34,2421238.911,44.423
361608.34,2421233.911,44.083
361608.34,2421228.911,44.292
361608.34,2421223.911,44.782
361608.34,2421218.911,45.982
361608.34,2421213.911,47.915
361608.34,2421208.911,49.834
361608.34,2421203.911,52.099
361608.34,2421198.911,53.993
361608.34,2421193.911,54.373
361608.34,2421188.911,56.48
361608.34,2421183.911,58.139
361608.34,2421178.911,58.875
361608.34,2421173.911,59.695
361608.34,2421168.911,60.287
361608.34,2421163.911,62.03
361608.34,2421158.911,60.682
361608.34,2421153.911,61.063
361608.34,2421148.911,62.694
361608.34,2421143.911,63.51
361608.34,2421138.911,64.4
361608.34,2421133.911,65.475
361608.34,2421128.911,66.412
361608.34,2421123.911,67.568
361608.34,2421118.911,69.189
361608.34,2421113.911,70.877
361608.34,2421108.911,72.029
361608.34,2421103.911,73.363
361608.34,2421098.911,74.563
361608.34,2421093.911,76.038
361608.34,2421088.911,77.314
361608.34,2421083.911,78.489
361608.34,2421078.911,79.799
361608.34,2421073.911,81.062
361608.34,2421068.911,82.45
361608.34,2421063.911,83.942
361608.34,2421058.911,85.417
361608.34,2421053.911,86.15
361608.34,2421048.911,85.69
361608.34,2421043.911,84.375
361608.34,2421038.911,82.793
361608.34,2421033.911,81.121
361608.34,2421028.911,79.364
361608.34,2421023.911,77.664
361608.34,2421018.911,75.55
361608.34,2421013.911,73.746
361608.34,2421008.911,71.889
361608.34,2421003.911,68.985
361608.34,2420998.911,66.68
361608.34,2420993.911,63.814
361608.34,2420988.911,60.544
361608.34,2420983.911,57.97
361608.34,2420978.911,55.485
361608.34,2420973.911,53.324
361608.34,2420968.911,51.041
361608.34,2420963.911,48.901
361608.34,2420958.911,45.054
361608.34,2420953.911,42.2
361608.34,2420948.911,38.694
361608.34,2420943.911,38.574
361608.34,2420938.911,35.157
361608.34,2420933.911,32.066
361613.34,2421328.911,46.677
361613.34,2421323.911,46.058
361613.34,2421318.911,45.001
361613.34,2421313.911,44.603
361613.34,2421308.911,44.585
361613.34,2421303.911,44.626
361613.34,2421298.911,44.619
361613.34,2421293.911,44.641
361613.34,2421288.911,44.551
361613.34,2421283.911,44.531
361613.34,2421278.911,44.447
361613.34,2421273.911,44.472
361613.34,2421268.911,44.545
361613.34,2421263.911,44.561
361613.34,2421258.911,44.617
361613.34,2421253.911,44.521
361613.34,2421248.911,44.474
361613.34,2421243.911,44.509
361613.34,2421238.911,44.352
361613.34,2421233.911,44.205
361613.34,2421228.911,44.314
361613.34,2421223.911,44.505
361613.34,2421218.911,45.946
361613.34,2421213.911,47.96
361613.34,2421208.911,50.109
361613.34,2421203.911,52.524
361613.34,2421198.911,54.449
361613.34,2421193.911,54.977
361613.34,2421188.911,56.125
361613.34,2421183.911,58.268
361613.34,2421178.911,58.941
361613.34,2421173.911,59.809
361613.34,2421168.911,59.949
361613.34,2421163.911,61.733
361613.34,2421158.911,60.843
361613.34,2421153.911,61.034
361613.34,2421148.911,61.619
361613.34,2421143.911,63.228
361613.34,2421138.911,63.652
361613.34,2421133.911,64.731
361613.34,2421128.911,65.914
361613.34,2421123.911,67.208
361613.34,2421118.911,68.576
361613.34,2421113.911,70.055
361613.34,2421108.911,71.399
361613.34,2421103.911,72.566
361613.34,2421098.911,73.722
361613.34,2421093.911,75.078
361613.34,2421088.911,76.375
361613.34,2421083.911,77.497
361613.34,2421078.911,78.704
361613.34,2421073.911,80.006
361613.34,2421068.911,81.251
361613.34,2421063.911,82.656
361613.34,2421058.911,84.325
361613.34,2421053.911,85.229
361613.34,2421048.911,85.593
361613.34,2421043.911,84.8
361613.34,2421038.911,83.48
361613.34,2421033.911,81.686
361613.34,2421028.911,80.042
361613.34,2421023.911,78.045
361613.34,2421018.911,76.159
361613.34,2421013.911,74.302
361613.34,2421008.911,72.022
361613.34,2421003.911,69.689
361613.34,2420998.911,66.792
361613.34,2420993.911,63.758
361613.34,2420988.911,60.731
361613.34,2420983.911,57.924
361613.34,2420978.911,55.393
361613.34,2420973.911,53.496
361613.34,2420968.911,51.38
361613.34,2420963.911,49.068
361613.34,2420958.911,45.222
361613.34,2420953.911,42.274
361613.34,2420948.911,38.802
361613.34,2420943.911,38.432
361613.34,2420938.911,35.35
361613.34,2420933.911,32.275
361618.34,2421328.911,46.695
361618.34,2421323.911,46.007
361618.34,2421318.911,44.846
361618.34,2421313.911,44.584
361618.34,2421308.911,44.604
361618.34,2421303.911,44.61
361618.34,2421298.911,44.639
361618.34,2421293.911,44.615
361618.34,2421288.911,44.57
361618.34,2421283.911,44.502
361618.34,2421278.911,44.454
361618.34,2421273.911,44.465
361618.34,2421268.911,44.489
361618.34,2421263.911,44.539
361618.34,2421258.911,44.534
361618.34,2421253.911,44.46
361618.34,2421248.911,44.495
361618.34,2421243.911,44.419
361618.34,2421238.911,44.351
361618.34,2421233.911,44.273
361618.34,2421228.911,44.443
361618.34,2421223.911,44.457
361618.34,2421218.911,46.19
361618.34,2421213.911,48.139
361618.34,2421208.911,50.378
361618.34,2421203.911,52.934
361618.34,2421198.911,54.499
361618.34,2421193.911,55.522
361618.34,2421188.911,57.608
361618.34,2421183.911,58.139
361618.34,2421178.911,58.974
361618.34,2421173.911,59.143
361618.34,2421168.911,59.737
361618.34,2421163.911,60.517
361618.34,2421158.911,61.531
361618.34,2421153.911,61.174
361618.34,2421148.911,61.948
361618.34,2421143.911,62.531
361618.34,2421138.911,63.423
361618.34,2421133.911,64.31
361618.34,2421128.911,65.251
361618.34,2421123.911,66.634
361618.34,2421118.911,68.041
361618.34,2421113.911,69.83
361618.34,2421108.911,70.787
361618.34,2421103.911,71.801
361618.34,2421098.911,72.889
361618.34,2421093.911,74.125
361618.34,2421088.911,75.228
361618.34,2421083.911,76.587
361618.34,2421078.911,77.825
361618.34,2421073.911,78.987
361618.34,2421068.911,80.314
361618.34,2421063.911,81.546
361618.34,2421058.911,83.138
361618.34,2421053.911,84.488
361618.34,2421048.911,85.282
361618.34,2421043.911,85.043
361618.34,2421038.911,84.075
361618.34,2421033.911,82.552
361618.34,2421028.911,80.794
361618.34,2421023.911,78.878
361618.34,2421018.911,76.893
361618.34,2421013.911,74.584
361618.34,2421008.911,71.695
361618.34,2421003.911,70.052
361618.34,2420998.911,67.218
361618.34,2420993.911,63.822
361618.34,2420988.911,60.98
361618.34,2420983.911,58.233
361618.34,2420978.911,55.712
361618.34,2420973.911,53.743
361618.34,2420968.911,51.545
361618.34,2420963.911,49.276
361618.34,2420958.911,46.295
361618.34,2420953.911,42.081
361618.34,2420948.911,38.566
361618.34,2420943.911,37.59
361618.34,2420938.911,34.616
361618.34,2420933.911,32.024
361623.34,2421318.911,44.802
361623.34,2421313.911,44.564
361623.34,2421308.911,44.653
361623.34,2421303.911,44.787
361623.34,2421298.911,44.583
361623.34,2421293.911,44.615
361623.34,2421288.911,44.578
361623.34,2421283.911,44.501
361623.34,2421278.911,44.433
361623.34,2421273.911,44.437
361623.34,2421268.911,44.432
361623.34,2421263.911,44.524
361623.34,2421258.911,44.476
361623.34,2421253.911,44.455
361623.34,2421248.911,44.43
361623.34,2421243.911,44.427
361623.34,2421238.911,44.334
361623.34,2421233.911,44.264
361623.34,2421228.911,44.462
361623.34,2421223.911,44.52
361623.34,2421218.911,46.001
361623.34,2421213.911,48.14
361623.34,2421208.911,50.42
361623.34,2421203.911,52.652
361623.34,2421198.911,54.451
361623.34,2421193.911,56.555
361623.34,2421188.911,57.432
361623.34,2421183.911,57.881
361623.34,2421178.911,58.524
361623.34,2421173.911,59.018
361623.34,2421168.911,59.497
361623.34,2421163.911,60.128
361623.34,2421158.911,61.882
361623.34,2421153.911,61.448
361623.34,2421148.911,61.189
361623.34,2421143.911,62.15
361623.34,2421138.911,62.867
361623.34,2421133.911,63.295
361623.34,2421128.911,64.75
361623.34,2421123.911,65.932
361623.34,2421118.911,67.431
361623.34,2421113.911,68.904
361623.34,2421108.911,70.053
361623.34,2421103.911,71.098
361623.34,2421098.911,72.012
361623.34,2421093.911,73.081
361623.34,2421088.911,74.193
361623.34,2421083.911,75.66
361623.34,2421078.911,77.059
361623.34,2421073.911,78.331
361623.34,2421068.911,79.264
361623.34,2421063.911,80.467
361623.34,2421058.911,82.008
361623.34,2421053.911,83.755
361623.34,2421048.911,84.84
361623.34,2421043.911,85.314
361623.34,2421038.911,84.63
361623.34,2421033.911,83.341
361623.34,2421028.911,81.656
361623.34,2421023.911,79.736
361623.34,2421018.911,77.743
361623.34,2421013.911,75.324
361623.34,2421008.911,72.305
361623.34,2421003.911,69.926
361623.34,2420998.911,67.814
361623.34,2420993.911,64.282
361623.34,2420988.911,61.367
361623.34,2420983.911,58.64
361623.34,2420978.911,56.076
361623.34,2420973.911,53.611
361623.34,2420968.911,51.374
361623.34,2420963.911,49.419
361623.34,2420958.911,46.498
361623.34,2420953.911,41.552
361623.34,2420948.911,38.969
361623.34,2420943.911,37.493
361623.34,2420938.911,34.596
361623.34,2420933.911,31.977
361628.34,2421313.911,44.424
361628.34,2421308.911,44.595
361628.34,2421303.911,44.673
361628.34,2421298.911,44.631
361628.34,2421293.911,44.565
361628.34,2421288.911,44.585
361628.34,2421283.911,44.496
361628.34,2421278.911,44.463
361628.34,2421273.911,44.415
361628.34,2421268.911,44.449
361628.34,2421263.911,44.454
361628.34,2421258.911,44.456
361628.34,2421253.911,44.38
361628.34,2421248.911,44.414
361628.34,2421243.911,44.477
361628.34,2421238.911,44.375
361628.34,2421233.911,44.407
361628.34,2421228.911,44.463
361628.34,2421223.911,44.568
361628.34,2421218.911,45.886
361628.34,2421213.911,47.883
361628.34,2421208.911,50.06
361628.34,2421203.911,52.434
361628.34,2421198.911,54.112
361628.34,2421193.911,55.416
361628.34,2421188.911,57.304
361628.34,2421183.911,57.827
361628.34,2421178.911,58.293
361628.34,2421173.911,58.763
361628.34,2421168.911,59.378
361628.34,2421163.911,59.775
361628.34,2421158.911,60.434
361628.34,2421153.911,61.178
361628.34,2421148.911,61.226
361628.34,2421143.911,61.624
361628.34,2421138.911,61.928
361628.34,2421133.911,62.829
361628.34,2421128.911,63.884
361628.34,2421123.911,64.97
361628.34,2421118.911,65.963
361628.34,2421113.911,67.513
361628.34,2421108.911,69.108
361628.34,2421103.911,70.162
361628.34,2421098.911,71.262
361628.34,2421093.911,72.362
361628.34,2421088.911,73.656
361628.34,2421083.911,74.969
361628.34,2421078.911,76.096
361628.34,2421073.911,77.384
361628.34,2421068.911,78.369
361628.34,2421063.911,79.543
361628.34,2421058.911,80.879
361628.34,2421053.911,82.618
361628.34,2421048.911,84.183
361628.34,2421043.911,85.088
361628.34,2421038.911,84.906
361628.34,2421033.911,83.911
361628.34,2421028.911,82.316
361628.34,2421023.911,80.387
361628.34,2421018.911,78.166
361628.34,2421013.911,75.905
361628.34,2421008.911,73.273
361628.34,2421003.911,70.563
361628.34,2420998.911,67.409
361628.34,2420993.911,64.423
361628.34,2420988.911,60.945
361628.34,2420983.911,58.214
361628.34,2420978.911,56.24
361628.34,2420973.911,53.656
361628.34,2420968.911,51.505
361628.34,2420963.911,49.636
361628.34,2420958.911,46.154
361628.34,2420953.911,41.903
361628.34,2420948.911,38.871
361628.34,2420943.911,37.528
361628.34,2420938.911,33.848
361633.34,2421303.911,44.626
361633.34,2421298.911,44.61
361633.34,2421293.911,44.521
